,cib_contiguitycat,sca_contiguitycat,scb_contiguitycat,scc_contiguitycat,scd_contiguitycat,sce_contiguitycat,scy_contiguitycat,sla_contiguitycat,slb_contiguitycat,slc_contiguitycat,sld_contiguitycat,sle_contiguitycat,slf_contiguitycat,slg_contiguitycat,slh_contiguitycat,sli_contiguitycat,slj_contiguitycat,slk_contiguitycat,sls_contiguitycat,ssa_contiguitycat,id
1625,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2666
1626,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2667
1627,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2668
1628,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2669
1629,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,2670
1630,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,2671
1631,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,2672
1632,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2673
1633,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,2674
1634,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2675
1635,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,2676
1636,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2677
1637,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2678
1638,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2679
1639,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,"Non-contiguous (multiple contigs, not EOC-adjacent)",Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2681
1640,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2682
1641,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,2683
1642,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,2684
1643,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2685
1644,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,2686
1645,Contiguous,Absent,Contiguous,"Non-contiguous (multiple contigs, not EOC-adjacent)",Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2687
1646,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2688
1647,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,EOC,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2689
1648,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2690
1649,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2691
1650,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2692
1651,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2693
1652,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2694
1653,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,2695
1654,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2696
1655,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,2697
1656,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,2698
1657,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2699
1658,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2700
1659,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2701
1660,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2702
1661,Contiguous,Contiguous,Contiguous,EOC,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2703
1662,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2704
1663,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2705
1664,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2706
1665,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2707
1666,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2708
1667,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,2709
1668,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2710
1669,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2711
1670,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2712
1671,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2713
1672,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2714
1673,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,2715
1674,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2716
1675,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2717
1676,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2718
1677,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2719
1678,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2720
1679,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2721
1680,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2722
1681,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2723
1682,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,2724
1683,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2725
1684,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,2726
1685,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2727
1686,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,"Non-contiguous (multiple contigs, not EOC-adjacent)",Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,2728
1687,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,2729
1688,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2730
1689,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2731
1690,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2732
1691,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2733
1692,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2734
1693,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2735
1694,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2736
1695,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2737
1696,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2738
1697,Contiguous,Absent,Contiguous,"Non-contiguous (multiple contigs, not EOC-adjacent)",Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2739
1698,Contiguous,Absent,Contiguous,"Non-contiguous (multiple contigs, not EOC-adjacent)",Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2740
1699,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2741
1700,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2742
1701,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2743
1702,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2744
1703,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2745
1704,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2746
1705,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2747
1706,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2748
1707,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2749
1708,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2750
1709,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2751
1710,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2752
1711,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,2753
1712,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2754
1713,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2755
1714,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2756
1715,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2757
1716,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,"Non-contiguous (multiple contigs, not EOC-adjacent)",Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2758
1717,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2759
1718,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2760
1719,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,EOC,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2761
1720,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,"Non-contiguous (multiple contigs, not EOC-adjacent)",Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2762
1721,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2763
1722,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,2764
1723,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,2765
1724,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,2766
1725,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2767
1726,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,2768
1727,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2769
1728,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2770
1729,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2771
1730,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2772
1731,Contiguous,Absent,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2773
1732,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2774
1733,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,2775
1734,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Contiguous,Absent,Absent,Absent,2776
1735,Contiguous,Contiguous,Contiguous,EOC,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2777
1736,Contiguous,Contiguous,Contiguous,EOC,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2778
1737,Contiguous,Contiguous,Contiguous,EOC,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Contiguous,Absent,Absent,Absent,Absent,Absent,Contiguous,Absent,Absent,Absent,2779
1738,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2780
1739,Contiguous,Contiguous,Contiguous,Contiguous,Absent,Contiguous,Contiguous,Absent,Absent,Contiguous,Absent,Contiguous,Absent,Absent,Absent,Absent,Absent,Absent,Absent,Absent,2781
